context,n_5m,detector,atr_mult,buffer,r_target,min_stop_atr,trades,expectancy_r,profit_factor,win_rate_pct,max_drawdown_pct,net_return_pct,fees_paid,exposure_pct,sharpe_annualized,avg_cost_r,avg_stop_pct,trades_per_day,capped_share_pct,skipped_min_stop,ignored_in_position,pct_time_neutral_context,context_state_changes_per_week
4h_n5,3,atr,2,0,1.5,0.5,3607,-1.0814,0.2753,31.3834,-99.9701,-99.9701,6611.2373,3.4002,-10.676,1.0224,0.4004,1.8375,76.7119,2382,462,40.4223,2.0897
4h_n5,3,atr,2,0,2,0,5929,-1.9328,0.2781,22.8706,-99.9998,-99.9998,6970.1061,4.5504,-13.787,1.9129,0.2913,3.0204,85.3601,0,666,40.4223,2.0897
4h_n5,3,atr,2,0,2,0.3,4806,-1.2946,0.3125,26.6750,-99.9972,-99.9972,7000.0910,4.5206,-11.828,1.2672,0.3395,2.4483,82.0641,1124,665,40.4223,2.0897
4h_n5,3,atr,2,0,2,0.5,3580,-1.0570,0.3428,28.9106,-99.9593,-99.9593,7065.3629,4.3522,-9.715,1.0195,0.4008,1.8237,76.6480,2351,664,40.4223,2.0897
4h_n5,3,atr,2,0,3,0,5813,-1.8539,0.3322,20.6262,-99.9996,-99.9996,7278.0507,6.3379,-11.953,1.8885,0.2924,2.9613,85.2572,0,1015,40.4223,2.0897
4h_n5,3,atr,2,0,3,0.3,4722,-1.2522,0.3744,22.9140,-99.9954,-99.9954,7389.5336,6.2809,-10.204,1.2654,0.3403,2.4055,81.9780,1092,1014,40.4223,2.0897
4h_n5,3,atr,2,0,3,0.5,3522,-1.0200,0.4008,23.7365,-99.9412,-99.9412,7396.9462,5.9748,-8.284,1.0160,0.4014,1.7942,76.5758,2295,1007,40.4223,2.0897
4h_n5,3,atr,2,0.1,1.5,0,6973,-2.3769,0.2089,21.3681,-100.0000,-100.0000,6418.7299,3.6600,-15.944,2.2976,0.2712,3.5522,86.8206,0,580,40.4223,2.0897
4h_n5,3,atr,2,0.1,1.5,0.3,5273,-1.3585,0.2441,27.0624,-99.9994,-99.9994,6448.2665,3.6344,-13.359,1.2956,0.3331,2.6862,82.7612,1704,579,40.4223,2.0897
4h_n5,3,atr,2,0.1,1.5,0.5,3819,-1.0994,0.2733,31.2647,-99.9832,-99.9832,6516.6804,3.5111,-10.931,1.0321,0.3984,1.9455,76.9835,3159,578,40.4223,2.0897
4h_n5,3,atr,2,0.1,2,0,6903,-2.3288,0.2705,21.3385,-100.0000,-100.0000,6841.1891,4.7530,-14.906,2.2912,0.2719,3.5166,86.7594,0,824,40.4223,2.0897
4h_n5,3,atr,2,0.1,2,0.3,5226,-1.3242,0.3096,26.3108,-99.9990,-99.9990,6874.2898,4.7149,-12.352,1.2890,0.3336,2.6623,82.7019,1681,823,40.4223,2.0897
4h_n5,3,atr,2,0.1,2,0.5,3789,-1.0720,0.3447,28.8203,-99.9756,-99.9756,7029.0428,4.5261,-9.964,1.0295,0.3986,1.9302,76.9332,3119,822,40.4223,2.0897
4h_n5,3,atr,2,0.1,3,0,6752,-2.2481,0.3165,19.3424,-100.0000,-100.0000,7008.0021,6.7149,-13.184,2.2582,0.2733,3.4396,86.6410,0,1295,40.4223,2.0897
4h_n5,3,atr,2,0.1,3,0.3,5130,-1.2925,0.3617,22.3977,-99.9984,-99.9984,7080.7646,6.6388,-10.863,1.2882,0.3344,2.6133,82.6121,1626,1294,40.4223,2.0897
4h_n5,3,atr,2,0.1,3,0.5,3721,-1.0428,0.3954,23.4346,-99.9653,-99.9653,7217.3312,6.2949,-8.59,1.0267,0.3994,1.8956,76.8342,3038,1285,40.4223,2.0897
4h_n5,3,atr,3,0,1.5,0,4526,-1.7141,0.2691,25.2762,-99.9954,-99.9953,7412.1866,3.1369,-12.511,1.6529,0.3207,2.3057,82.7441,0,227,40.3463,1.2303
4h_n5,3,atr,3,0,1.5,0.3,3772,-1.1937,0.3076,29.5599,-99.9719,-99.9718,7573.2892,3.1213,-10.964,1.1490,0.3658,1.9215,79.5334,756,227,40.3463,1.2303
4h_n5,3,atr,3,0,1.5,0.5,2931,-0.9533,0.3419,33.3333,-99.7984,-99.7972,7688.4687,3.0563,-9.24,0.9263,0.4224,1.4931,74.3773,1597,226,40.3463,1.2303
4h_n5,3,atr,3,0,2,0,4489,-1.6727,0.3243,24.5043,-99.9930,-99.9930,7637.2289,4.1479,-11.348,1.6451,0.3216,2.2868,82.6465,0,350,40.3463,1.2303
4h_n5,3,atr,3,0,2,0.3,3745,-1.1691,0.3630,27.8772,-99.9609,-99.9606,7724.2225,4.1238,-9.828,1.1482,0.3665,1.9078,79.4393,746,350,40.3463,1.2303
4h_n5,3,atr,3,0,2,0.5,2908,-0.9337,0.4050,30.2613,-99.7341,-99.7325,7971.4439,4.0207,-8.178,0.9262,0.4233,1.4814,74.2435,1583,349,40.3463,1.2303
4h_n5,3,atr,3,0,3,0,4405,-1.6344,0.3512,21.2940,-99.9897,-99.9896,7343.8053,5.9141,-9.629,1.6458,0.3225,2.2440,82.5199,0,593,40.3463,1.2303
4h_n5,3,atr,3,0,3,0.3,3674,-1.1392,0.3853,23.2172,-99.9476,-99.9473,7289.7178,5.8685,-8.236,1.1432,0.3677,1.8716,79.2869,733,593,40.3463,1.2303
4h_n5,3,atr,3,0,3,0.5,2857,-0.9133,0.4194,24.2212,-99.6834,-99.6815,7383.8821,5.6835,-6.773,0.9242,0.4243,1.4554,74.0987,1550,592,40.3463,1.2303
4h_n5,3,atr,3,0.1,1.5,0,5212,-2.0627,0.2565,23.7529,-99.9991,-99.9991,7258.7190,3.2549,-13.341,1.9883,0.3012,2.6551,84.1903,0,293,40.3463,1.2303
4h_n5,3,atr,3,0.1,1.5,0.3,4091,-1.2230,0.3070,29.2349,-99.9863,-99.9863,7532.3298,3.2379,-11.367,1.1747,0.3596,2.0841,80.1760,1125,293,40.3463,1.2303
4h_n5,3,atr,3,0.1,1.5,0.5,3102,-0.9639,0.3481,33.3333,-99.8591,-99.8583,7778.2970,3.1617,-9.416,0.9357,0.4201,1.5802,74.6615,2114,292,40.3463,1.2303
4h_n5,3,atr,3,0.1,2,0,5165,-2.0181,0.3115,23.2139,-99.9985,-99.9984,7506.1095,4.3227,-12.15,1.9822,0.3018,2.6312,84.1045,0,447,40.3463,1.2303
4h_n5,3,atr,3,0.1,2,0.3,4058,-1.1937,0.3648,27.7477,-99.9796,-99.9795,7744.3853,4.2952,-10.212,1.1736,0.3600,2.0672,80.0887,1111,447,40.3463,1.2303
4h_n5,3,atr,3,0.1,2,0.5,3075,-0.9412,0.4111,30.3415,-99.8081,-99.8070,8067.1600,4.1786,-8.343,0.9353,0.4206,1.5665,74.5366,2094,446,40.3463,1.2303
4h_n5,3,atr,3,0.1,3,0,5062,-1.9761,0.3390,20.2094,-99.9977,-99.9977,7228.4024,6.2468,-10.487,1.9805,0.3026,2.5787,83.9984,0,764,40.3463,1.2303
4h_n5,3,atr,3,0.1,3,0.3,3977,-1.1726,0.3869,22.9821,-99.9741,-99.9740,7282.3991,6.1941,-8.673,1.1698,0.3610,2.0260,79.9598,1089,764,40.3463,1.2303
4h_n5,3,atr,3,0.1,3,0.5,3016,-0.9276,0.4251,24.1048,-99.7770,-99.7756,7425.9886,5.9791,-6.941,0.9338,0.4216,1.5364,74.4032,2050,763,40.3463,1.2303
