context,n_15m,detector,atr_mult,buffer,r_target,k_stop,trades,expectancy_r,profit_factor,win_rate_pct,max_drawdown_pct,net_return_pct,fees_paid,exposure_pct,sharpe_annualized,avg_cost_r,avg_stop_pct,trades_per_day,capped_share_pct,share_stop_dominated_pct,ignored_in_position,pct_time_neutral_context,context_state_changes_per_week,no_profile_trades,no_profile_share_pct,no_profile_exp_r,no_profile_gross_r,no_profile_pf_r,no_profile_win_pct,no_profile_cost_r,no_profile_stop_pct,no_profile_dom_pct,hors_plage_trades,hors_plage_share_pct,hors_plage_exp_r,hors_plage_gross_r,hors_plage_pf_r,hors_plage_win_pct,hors_plage_cost_r,hors_plage_stop_pct,hors_plage_dom_pct,poc_zone_trades,poc_zone_share_pct,poc_zone_exp_r,poc_zone_gross_r,poc_zone_pf_r,poc_zone_win_pct,poc_zone_cost_r,poc_zone_stop_pct,poc_zone_dom_pct,sous_val_trades,sous_val_share_pct,sous_val_exp_r,sous_val_gross_r,sous_val_pf_r,sous_val_win_pct,sous_val_cost_r,sous_val_stop_pct,sous_val_dom_pct,sur_vah_trades,sur_vah_share_pct,sur_vah_exp_r,sur_vah_gross_r,sur_vah_pf_r,sur_vah_win_pct,sur_vah_cost_r,sur_vah_stop_pct,sur_vah_dom_pct,dans_valeur_trades,dans_valeur_share_pct,dans_valeur_exp_r,dans_valeur_gross_r,dans_valeur_pf_r,dans_valeur_win_pct,dans_valeur_cost_r,dans_valeur_stop_pct,dans_valeur_dom_pct,primary_trades,primary_exp_r,primary_gross_r,primary_pf_r,primary_win_pct,evaluable,primary_ignored,primary_swallowed_share_pct
1d_n3,2,atr,2,0.1,1.5,3,1934,-0.1412,0.7537,35.2120,-75.5826,-74.1845,8455.0017,29.0237,-2.42,0.1678,1.8049,0.9852,2.3268,98.9142,3199,32.6625,0.3994,0,0.0000,,,,,,,,622,32.1613,-0.0938,0.0480,0.8136,37.9421,0.1418,2.0684,99.3569,66,3.4126,-0.1433,0.0636,0.7327,33.3333,0.2070,1.4542,98.4848,294,15.2017,-0.1905,-0.0204,0.6656,33.3333,0.1701,1.7587,98.2993,297,15.3568,-0.1577,0.0294,0.7153,36.7003,0.1870,1.5627,98.3165,655,33.8676,-0.1563,0.0225,0.7082,32.9771,0.1788,1.7204,99.0840,359,-0.2293,-0.0468,0.6295,34.8189,1,369,50.6868
1d_n3,2,atr,2,0.1,1.5,4,1657,-0.0952,0.7923,35.7876,-57.1247,-55.1474,6708.9822,34.0717,-1.682,0.1256,2.4280,0.8441,0.3621,99.6379,3748,32.6625,0.3994,0,0.0000,,,,,,,,554,33.4339,-0.0653,0.0409,0.8431,38.6282,0.1063,2.7755,100.0000,57,3.4400,-0.0016,0.1596,0.9963,36.8421,0.1612,1.8836,98.2456,244,14.7254,-0.1423,-0.0174,0.7117,34.0164,0.1249,2.4067,99.5902,248,14.9668,-0.0840,0.0603,0.8160,37.0968,0.1443,2.0117,98.7903,554,33.4339,-0.1190,0.0141,0.7352,33.0325,0.1331,2.3322,99.8195,290,-0.1537,-0.0173,0.7085,36.5517,1,438,60.1648
1d_n3,2,atr,2,0.1,2,3,1806,-0.1388,0.7662,32.2813,-73.5831,-71.3176,8208.1029,31.7486,-2.048,0.1679,1.8116,0.9200,2.3810,98.8372,3481,32.6625,0.3994,0,0.0000,,,,,,,,594,32.8904,-0.1014,0.0406,0.8071,35.0168,0.1420,2.0721,99.3266,63,3.4884,-0.0820,0.1260,0.8526,31.7460,0.2080,1.4628,98.4127,275,15.2270,-0.1756,-0.0043,0.7038,30.5455,0.1713,1.7544,98.1818,278,15.3931,-0.1411,0.0492,0.7569,33.4532,0.1902,1.5381,98.2014,596,33.0011,-0.1639,0.0137,0.7065,29.8658,0.1776,1.7426,98.9933,348,-0.2170,-0.0332,0.6616,31.6092,1,380,52.1978
1d_n3,2,atr,2,0.1,2,4,1562,-0.1036,0.7876,33.6108,-59.0587,-56.0173,6337.7185,36.1073,-1.633,0.1252,2.4382,0.7957,0.3841,99.6159,3960,32.6625,0.3994,0,0.0000,,,,,,,,535,34.2510,-0.0905,0.0154,0.7961,36.2617,0.1059,2.7922,100.0000,48,3.0730,0.0662,0.2280,1.1580,37.5000,0.1619,1.8292,97.9167,230,14.7247,-0.1594,-0.0356,0.6933,31.3043,0.1238,2.4305,99.5652,235,15.0448,-0.0692,0.0747,0.8525,35.7447,0.1439,2.0206,98.7234,514,32.9065,-0.1238,0.0101,0.7360,30.5447,0.1339,2.3210,99.8054,281,-0.1354,0.0013,0.7545,34.1637,1,447,61.4011
1d_n3,2,atr,2,0.1,3,3,1679,-0.1495,0.7709,30.1370,-75.0094,-71.3513,7971.4837,34.4762,-1.887,0.1676,1.8210,0.8553,2.3228,98.8088,3770,32.6625,0.3994,0,0.0000,,,,,,,,565,33.6510,-0.1256,0.0158,0.7741,32.7434,0.1414,2.0897,99.2920,51,3.0375,-0.0838,0.1280,0.8639,29.4118,0.2119,1.4244,98.0392,258,15.3663,-0.1897,-0.0194,0.6932,28.2946,0.1704,1.7720,98.0620,261,15.5450,-0.1743,0.0155,0.7170,30.6513,0.1898,1.5487,98.0843,544,32.4002,-0.1494,0.0294,0.7424,28.1250,0.1788,1.7330,99.0809,340,-0.1935,-0.0096,0.7092,29.7059,1,388,53.2967
1d_n3,2,atr,2,0.1,3,4,1464,-0.0975,0.8044,32.7869,-55.9051,-51.7971,6147.5304,38.3142,-1.328,0.1261,2.4394,0.7458,0.4098,99.5902,4205,32.6625,0.3994,0,0.0000,,,,,,,,487,33.2650,-0.0735,0.0331,0.8415,36.3450,0.1066,2.7962,100.0000,44,3.0055,0.0325,0.1976,1.0662,31.8182,0.1651,1.8139,97.7273,221,15.0956,-0.1359,-0.0112,0.7426,31.2217,0.1246,2.4345,99.5475,225,15.3689,-0.1118,0.0325,0.7722,33.3333,0.1442,2.0445,98.6667,487,33.2650,-0.1093,0.0252,0.7738,29.7741,0.1345,2.3237,99.7947,276,-0.1256,0.0116,0.7754,33.3333,1,452,62.0879
1d_n3,3,fractal,-,0,1.5,3,1772,-0.1507,0.7416,35.7223,-74.0372,-73.0599,8376.5366,26.7980,-2.485,0.1811,1.7033,0.9027,3.2167,98.5892,2442,31.2403,0.5741,0,0.0000,,,,,,,,539,30.4176,-0.0292,0.1224,0.9366,39.7032,0.1516,1.9667,99.2579,71,4.0068,-0.1134,0.1005,0.7844,38.0282,0.2139,1.4987,98.5915,268,15.1242,-0.2304,-0.0459,0.5978,33.2090,0.1845,1.6821,97.0149,292,16.4786,-0.2012,-0.0119,0.6491,34.2466,0.1893,1.5698,97.9452,602,33.9729,-0.2038,-0.0056,0.6448,33.7209,0.1982,1.5658,99.0033,340,-0.2428,-0.0450,0.5933,34.7059,1,255,42.8571
1d_n3,3,fractal,-,0,1.5,4,1553,-0.1017,0.7767,36.7675,-55.9604,-54.8770,6626.7220,32.0882,-1.763,0.1362,2.2868,0.7911,1.0947,99.4205,2872,31.2403,0.5741,0,0.0000,,,,,,,,494,31.8094,-0.0146,0.0989,0.9616,40.2834,0.1136,2.6544,100.0000,59,3.7991,-0.0483,0.1132,0.8750,38.9831,0.1615,1.9910,98.3051,233,15.0032,-0.1991,-0.0615,0.5971,33.4764,0.1375,2.2797,99.1416,242,15.5827,-0.1619,-0.0213,0.6722,34.2975,0.1406,2.1167,98.3471,525,33.8055,-0.1187,0.0333,0.7507,35.8095,0.1520,2.0558,99.6190,289,-0.2239,-0.0771,0.5753,34.6021,1,306,51.4286
1d_n3,3,fractal,-,0,2,3,1667,-0.1438,0.7521,33.4733,-70.0217,-69.3442,7935.9176,29.4240,-2.065,0.1813,1.7133,0.8492,3.3593,98.5603,2657,31.2403,0.5741,0,0.0000,,,,,,,,524,31.4337,-0.0308,0.1209,0.9364,37.0229,0.1518,1.9732,99.2366,65,3.8992,-0.1545,0.0573,0.7217,33.8462,0.2118,1.5360,98.4615,254,15.2370,-0.2637,-0.0791,0.5654,29.9213,0.1846,1.6819,96.8504,265,15.8968,-0.2105,-0.0203,0.6525,31.6981,0.1902,1.5814,97.7358,559,33.5333,-0.1624,0.0375,0.7238,32.5581,0.1998,1.5672,99.1055,327,-0.2694,-0.0723,0.5702,32.1101,1,268,45.0420
1d_n3,3,fractal,-,0,2,4,1474,-0.1091,0.7683,34.8711,-57.9044,-55.6489,6185.3858,34.5311,-1.713,0.1360,2.3056,0.7509,1.1533,99.3894,3057,31.2403,0.5741,0,0.0000,,,,,,,,473,32.0896,-0.0006,0.1109,0.9984,38.9006,0.1115,2.6901,100.0000,56,3.7992,-0.0148,0.1453,0.9629,37.5000,0.1601,2.0176,98.2143,220,14.9254,-0.1832,-0.0442,0.6367,32.7273,0.1390,2.2876,99.0909,229,15.5360,-0.1935,-0.0516,0.6298,31.8777,0.1419,2.1169,98.2533,496,33.6499,-0.1513,0.0012,0.7011,33.0645,0.1525,2.0665,99.5968,285,-0.2259,-0.0786,0.5788,34.0351,1,310,52.1008
1d_n3,3,fractal,-,0,3,3,1566,-0.1452,0.7598,31.2261,-69.4407,-67.3844,7574.6099,32.3432,-1.773,0.1810,1.7268,0.7978,3.4483,98.5313,2883,31.2403,0.5741,0,0.0000,,,,,,,,497,31.7369,-0.0000,0.1497,1.0000,35.4125,0.1497,1.9951,99.3964,62,3.9591,-0.1156,0.0944,0.7993,30.6452,0.2100,1.5561,98.3871,238,15.1980,-0.2694,-0.0833,0.5740,28.1513,0.1861,1.6841,96.6387,248,15.8365,-0.2473,-0.0564,0.6124,28.2258,0.1909,1.5847,97.5806,521,33.2695,-0.1820,0.0184,0.7064,30.1344,0.2004,1.5784,99.0403,322,-0.2474,-0.0494,0.6133,30.7453,1,273,45.8824
1d_n3,3,fractal,-,0,3,4,1398,-0.0885,0.8195,33.7625,-50.1957,-46.6852,6542.4345,36.6470,-1.191,0.1367,2.3035,0.7122,1.2160,99.3562,3245,31.2403,0.5741,0,0.0000,,,,,,,,436,31.1874,0.0488,0.1596,1.1248,39.2202,0.1109,2.7189,100.0000,56,4.0057,0.0438,0.2039,1.1096,35.7143,0.1601,2.0176,98.2143,213,15.2361,-0.1725,-0.0324,0.6597,32.3944,0.1401,2.2830,99.0610,220,15.7368,-0.1725,-0.0302,0.6721,30.4545,0.1423,2.1064,98.1818,473,33.8340,-0.1538,-0.0001,0.7094,30.6554,0.1537,2.0552,99.5772,282,-0.1701,-0.0222,0.6857,33.3333,1,313,52.6050
1d_n3,3,fractal,-,0.1,1.5,3,1884,-0.1422,0.7573,36.0934,-74.2306,-73.2136,8775.2313,30.1538,-2.408,0.1781,1.7226,0.9598,3.1316,98.7261,3228,31.2403,0.5741,0,0.0000,,,,,,,,582,30.8917,-0.0231,0.1269,0.9505,41.0653,0.1500,1.9740,99.3127,73,3.8747,-0.1443,0.0753,0.7451,36.9863,0.2196,1.4823,98.6301,292,15.4989,-0.2617,-0.0768,0.5593,30.8219,0.1850,1.6689,97.2603,318,16.8790,-0.1836,0.0018,0.6736,34.5912,0.1854,1.5723,98.4277,619,32.8556,-0.1763,0.0164,0.6872,34.5719,0.1927,1.6171,99.0307,353,-0.2630,-0.0675,0.5728,33.9943,1,327,48.0882
1d_n3,3,fractal,-,0.1,1.5,4,1611,-0.0985,0.7851,36.8094,-56.3751,-55.1575,6758.9759,35.8656,-1.726,0.1334,2.3199,0.8207,1.1794,99.5655,3791,31.2403,0.5741,0,0.0000,,,,,,,,529,32.8367,-0.0109,0.1014,0.9720,41.2098,0.1123,2.6549,100.0000,61,3.7865,-0.1445,0.0225,0.6935,34.4262,0.1670,1.9510,98.3607,240,14.8976,-0.2137,-0.0768,0.5746,32.0833,0.1369,2.2820,99.1667,260,16.1390,-0.1711,-0.0333,0.6563,33.4615,0.1378,2.1227,99.2308,521,32.3402,-0.0927,0.0545,0.7973,36.4683,0.1472,2.1388,99.6161,288,-0.2332,-0.0897,0.5651,34.7222,1,392,57.6471
1d_n3,3,fractal,-,0.1,2,3,1742,-0.1394,0.7610,33.5821,-70.6058,-69.7893,8066.8572,32.9304,-2.03,0.1780,1.7387,0.8874,3.3295,98.7371,3510,31.2403,0.5741,0,0.0000,,,,,,,,563,32.3192,-0.0297,0.1205,0.9396,38.0107,0.1501,1.9797,99.2895,67,3.8462,-0.1936,0.0249,0.6812,32.8358,0.2185,1.5077,98.5075,267,15.3272,-0.2809,-0.0966,0.5524,28.0899,0.1843,1.6834,97.3783,286,16.4179,-0.1986,-0.0116,0.6688,31.4685,0.1871,1.5808,98.2517,559,32.0896,-0.1455,0.0481,0.7492,32.9159,0.1935,1.6308,99.1055,333,-0.2629,-0.0683,0.5893,32.4324,1,347,51.0294
1d_n3,3,fractal,-,0.1,2,4,1506,-0.1033,0.7843,35.0598,-57.1595,-54.4766,6363.7432,38.2466,-1.608,0.1333,2.3418,0.7672,1.2616,99.5352,4023,31.2403,0.5741,0,0.0000,,,,,,,,499,33.1341,-0.0117,0.0997,0.9712,39.2786,0.1114,2.6789,100.0000,57,3.7849,-0.0666,0.0997,0.8592,33.3333,0.1663,1.9861,98.2456,223,14.8074,-0.1731,-0.0349,0.6550,32.2870,0.1382,2.2980,99.1031,244,16.2019,-0.1902,-0.0514,0.6334,31.9672,0.1388,2.1241,99.1803,483,32.0717,-0.1262,0.0209,0.7420,33.7474,0.1470,2.1658,99.5859,281,-0.2286,-0.0840,0.5791,33.8078,1,399,58.6765
1d_n3,3,fractal,-,0.1,3,3,1612,-0.1372,0.7774,31.4516,-68.8207,-66.3148,7870.7945,35.9257,-1.67,0.1772,1.7572,0.8212,3.4119,98.6973,3804,31.2403,0.5741,0,0.0000,,,,,,,,525,32.5682,-0.0055,0.1433,0.9891,36.1905,0.1488,1.9985,99.4286,62,3.8462,-0.1570,0.0578,0.7480,30.6452,0.2148,1.5496,98.3871,251,15.5707,-0.2620,-0.0764,0.5957,26.6932,0.1856,1.6925,97.2112,265,16.4392,-0.2561,-0.0680,0.5952,27.9245,0.1881,1.5836,98.1132,509,31.5757,-0.1471,0.0450,0.7570,30.8448,0.1921,1.6559,99.0177,328,-0.2530,-0.0575,0.6142,30.1829,1,352,51.7647
1d_n3,3,fractal,-,0.1,3,4,1423,-0.0828,0.8338,33.5207,-49.1273,-45.1169,6693.8165,40.2625,-1.097,0.1338,2.3453,0.7249,1.2649,99.5081,4219,31.2403,0.5741,0,0.0000,,,,,,,,462,32.4666,0.0668,0.1775,1.1659,40.0433,0.1107,2.7088,100.0000,56,3.9353,-0.0400,0.1242,0.9168,30.3571,0.1642,2.0077,98.2143,215,15.1089,-0.1626,-0.0244,0.6819,31.1628,0.1382,2.3139,99.0698,231,16.2333,-0.2644,-0.1247,0.5108,27.7056,0.1397,2.1078,99.1342,459,32.2558,-0.1099,0.0383,0.7845,31.3725,0.1482,2.1549,99.5643,277,-0.2022,-0.0569,0.6363,32.1300,1,403,59.2647
1d_n3,3,atr,2,0,1.5,3,1599,-0.1554,0.7333,34.8343,-71.8076,-70.7674,7449.7296,23.5339,-2.433,0.1716,1.7687,0.8146,2.6266,98.6241,1774,32.6625,0.3994,0,0.0000,,,,,,,,498,31.1445,-0.1045,0.0381,0.7965,37.3494,0.1426,2.0644,98.9960,53,3.3146,-0.0246,0.1914,0.9504,35.8491,0.2160,1.3682,98.1132,241,15.0719,-0.2320,-0.0562,0.6109,32.7801,0.1758,1.7055,97.9253,263,16.4478,-0.1832,0.0044,0.6854,33.8403,0.1876,1.5621,98.0989,544,34.0213,-0.1673,0.0168,0.6922,33.8235,0.1841,1.6649,98.8971,320,-0.2306,-0.0456,0.6283,34.0625,1,205,39.0476
1d_n3,3,atr,2,0,1.5,4,1405,-0.1189,0.7502,34.7331,-58.2377,-57.1105,5692.9919,28.4541,-1.943,0.1297,2.3588,0.7157,0.4982,99.4306,2132,32.6625,0.3994,0,0.0000,,,,,,,,446,31.7438,-0.0914,0.0153,0.7914,37.4439,0.1067,2.7587,99.7758,48,3.4164,0.0403,0.2079,1.0980,33.3333,0.1676,1.7767,97.9167,210,14.9466,-0.2148,-0.0839,0.6022,30.9524,0.1308,2.2938,99.5238,225,16.0142,-0.1567,-0.0094,0.6896,32.8889,0.1473,2.0003,98.2222,476,33.8790,-0.1006,0.0380,0.7764,34.8739,0.1386,2.2410,99.7899,275,-0.2033,-0.0632,0.6314,34.1818,1,250,47.6190
1d_n3,3,atr,2,0,2,3,1518,-0.1593,0.7375,31.6864,-70.8699,-69.9704,7133.4426,26.0347,-2.191,0.1724,1.7696,0.7733,2.7668,98.5507,1943,32.6625,0.3994,0,0.0000,,,,,,,,486,32.0158,-0.1219,0.0205,0.7748,34.1564,0.1424,2.0712,98.9712,50,3.2938,0.0998,0.3156,1.1923,34.0000,0.2158,1.3899,98.0000,232,15.2833,-0.2264,-0.0492,0.6353,30.1724,0.1771,1.6950,97.8448,241,15.8762,-0.2244,-0.0318,0.6428,29.4606,0.1926,1.5327,97.9253,509,33.5310,-0.1590,0.0261,0.7217,30.8448,0.1851,1.6653,98.8212,310,-0.2430,-0.0563,0.6265,31.2903,1,215,40.9524
1d_n3,3,atr,2,0,2,4,1332,-0.1238,0.7517,32.7327,-58.7831,-56.5842,5429.9659,30.7574,-1.808,0.1293,2.3741,0.6786,0.5255,99.3994,2289,32.6625,0.3994,0,0.0000,,,,,,,,433,32.5075,-0.1039,0.0024,0.7702,35.7968,0.1063,2.7707,99.7691,45,3.3784,0.0973,0.2630,1.2275,33.3333,0.1657,1.8089,97.7778,196,14.7147,-0.2600,-0.1293,0.5462,28.5714,0.1308,2.3025,99.4898,213,15.9910,-0.1199,0.0286,0.7708,31.9249,0.1485,1.9897,98.1221,445,33.4084,-0.1072,0.0310,0.7722,31.9101,0.1382,2.2610,99.7753,269,-0.1883,-0.0478,0.6731,32.7138,1,256,48.7619
1d_n3,3,atr,2,0,3,3,1412,-0.1698,0.7315,29.2493,-72.1937,-69.6620,6572.4360,29.0950,-1.973,0.1715,1.7851,0.7193,2.6912,98.6544,2166,32.6625,0.3994,0,0.0000,,,,,,,,469,33.2153,-0.1484,-0.0063,0.7392,31.5565,0.1421,2.0783,99.1471,46,3.2578,0.1393,0.3540,1.2512,30.4348,0.2147,1.4088,97.8261,213,15.0850,-0.2350,-0.0591,0.6385,29.1080,0.1759,1.7091,97.6526,221,15.6516,-0.2423,-0.0479,0.6338,26.2443,0.1945,1.5302,97.7376,463,32.7904,-0.1576,0.0265,0.7357,28.2937,0.1840,1.6820,99.1361,299,-0.2151,-0.0280,0.6798,29.7659,1,226,43.0476
1d_n3,3,atr,2,0,3,4,1245,-0.1186,0.7707,31.4859,-56.4300,-52.8427,5305.1960,33.0688,-1.47,0.1298,2.3786,0.6342,0.5622,99.3574,2475,32.6625,0.3994,0,0.0000,,,,,,,,401,32.2088,-0.0853,0.0210,0.8160,35.6608,0.1063,2.7741,99.7506,42,3.3735,0.2003,0.3620,1.4364,33.3333,0.1617,1.8557,97.6190,187,15.0201,-0.2205,-0.0894,0.6150,29.4118,0.1311,2.3126,99.4652,197,15.8233,-0.1427,0.0067,0.7345,30.4569,0.1494,2.0066,97.9695,418,33.5743,-0.1258,0.0136,0.7499,28.7081,0.1394,2.2567,99.7608,260,-0.1803,-0.0389,0.6978,31.9231,1,265,50.4762
1d_n3,3,atr,2,0.1,1.5,3,1723,-0.1519,0.7376,34.9391,-74.0035,-72.8367,7731.8806,26.0469,-2.484,0.1694,1.7848,0.8777,2.4376,98.7232,2302,32.6625,0.3994,0,0.0000,,,,,,,,533,30.9344,-0.0988,0.0435,0.8092,38.2739,0.1423,2.0821,99.0619,53,3.0760,-0.0697,0.1317,0.8673,33.9623,0.2014,1.5378,98.1132,260,15.0900,-0.2473,-0.0722,0.5874,31.5385,0.1751,1.7034,98.0769,279,16.1927,-0.1839,-0.0018,0.6778,34.0502,0.1821,1.5716,98.2079,598,34.7069,-0.1502,0.0322,0.7200,33.9465,0.1824,1.6767,98.9967,330,-0.2339,-0.0538,0.6208,34.2424,1,264,44.4444
1d_n3,3,atr,2,0.1,1.5,4,1486,-0.1017,0.7815,35.3970,-55.2646,-53.7055,6098.6910,31.3792,-1.692,0.1278,2.3913,0.7570,0.2692,99.4616,2752,32.6625,0.3994,0,0.0000,,,,,,,,478,32.1669,-0.0600,0.0465,0.8619,39.1213,0.1065,2.7873,99.7908,43,2.8937,0.0462,0.2088,1.1156,32.5581,0.1625,1.9560,97.6744,218,14.6703,-0.2149,-0.0851,0.5956,31.1927,0.1298,2.3192,99.5413,235,15.8143,-0.1207,0.0223,0.7545,34.4681,0.1430,1.9998,98.2979,512,34.4549,-0.0960,0.0408,0.7865,34.3750,0.1368,2.2686,99.8047,273,-0.1682,-0.0325,0.6880,36.6300,1,321,54.0404
1d_n3,3,atr,2,0.1,2,3,1621,-0.1500,0.7484,31.7705,-71.6082,-70.3702,7377.8589,28.8374,-2.111,0.1701,1.7895,0.8258,2.5293,98.6428,2530,32.6625,0.3994,0,0.0000,,,,,,,,519,32.0173,-0.0973,0.0449,0.8200,35.2601,0.1422,2.0905,99.0366,48,2.9611,0.0757,0.2818,1.1404,33.3333,0.2061,1.5245,97.9167,249,15.3609,-0.2588,-0.0830,0.5888,28.5141,0.1758,1.7086,97.9920,255,15.7310,-0.1731,0.0138,0.7161,30.9804,0.1868,1.5377,98.0392,550,33.9297,-0.1594,0.0236,0.7215,30.1818,0.1830,1.6818,98.9091,317,-0.2277,-0.0459,0.6495,31.8612,1,277,46.6330
1d_n3,3,atr,2,0.1,2,4,1395,-0.1108,0.7755,32.8315,-57.2620,-54.4564,5711.7334,33.8114,-1.645,0.1273,2.4107,0.7106,0.2867,99.4265,2961,32.6625,0.3994,0,0.0000,,,,,,,,461,33.0466,-0.0805,0.0258,0.8234,36.8764,0.1063,2.8001,99.7831,40,2.8674,0.1221,0.2821,1.2959,32.5000,0.1600,2.0056,97.5000,200,14.3369,-0.2720,-0.1428,0.5209,28.5000,0.1292,2.3388,99.5000,222,15.9140,-0.0589,0.0850,0.8833,32.8829,0.1439,1.9863,98.1982,472,33.8351,-0.1162,0.0202,0.7556,30.7203,0.1364,2.2949,99.7881,265,-0.1622,-0.0256,0.7160,33.9623,1,329,55.3872
1d_n3,3,atr,2,0.1,3,3,1495,-0.1552,0.7530,29.2977,-71.6476,-68.6963,6929.4448,31.9860,-1.832,0.1691,1.8089,0.7616,2.4749,98.7291,2803,32.6625,0.3994,0,0.0000,,,,,,,,500,33.4448,-0.1133,0.0284,0.8013,32.8000,0.1417,2.1029,99.2000,44,2.9431,0.0833,0.2875,1.1457,29.5455,0.2042,1.5565,97.7273,226,15.1171,-0.2589,-0.0853,0.6077,27.4336,0.1736,1.7373,97.7876,234,15.6522,-0.1713,0.0174,0.7350,27.3504,0.1887,1.5230,97.8632,491,32.8428,-0.1639,0.0185,0.7272,27.4949,0.1824,1.7013,99.1853,307,-0.1868,-0.0051,0.7230,29.9674,1,287,48.3165
1d_n3,3,atr,2,0.1,3,4,1297,-0.0974,0.8133,31.5343,-52.0459,-47.7609,5824.3917,36.1887,-1.22,0.1282,2.4107,0.6607,0.3084,99.3832,3181,32.6625,0.3994,0,0.0000,,,,,,,,429,33.0763,-0.0541,0.0525,0.8842,36.5967,0.1067,2.7936,99.7669,37,2.8527,0.2922,0.4471,1.7034,35.1351,0.1549,2.0748,97.2973,192,14.8034,-0.2391,-0.1094,0.5843,29.1667,0.1297,2.3453,99.4792,201,15.4973,-0.0759,0.0719,0.8566,30.3483,0.1477,1.9388,98.0100,438,33.7702,-0.1205,0.0168,0.7618,27.8539,0.1373,2.3091,99.7717,257,-0.1426,-0.0051,0.7568,33.0739,1,337,56.7340
