context,n_15m,detector,atr_mult,buffer,r_target,k_stop,trades,expectancy_r,profit_factor,win_rate_pct,max_drawdown_pct,net_return_pct,fees_paid,exposure_pct,sharpe_annualized,avg_cost_r,avg_stop_pct,trades_per_day,capped_share_pct,share_stop_dominated_pct,ignored_in_position,pct_time_neutral_context,context_state_changes_per_week,no_profile_trades,no_profile_share_pct,no_profile_exp_r,no_profile_gross_r,no_profile_pf_r,no_profile_win_pct,no_profile_cost_r,no_profile_stop_pct,no_profile_dom_pct,hors_plage_trades,hors_plage_share_pct,hors_plage_exp_r,hors_plage_gross_r,hors_plage_pf_r,hors_plage_win_pct,hors_plage_cost_r,hors_plage_stop_pct,hors_plage_dom_pct,poc_zone_trades,poc_zone_share_pct,poc_zone_exp_r,poc_zone_gross_r,poc_zone_pf_r,poc_zone_win_pct,poc_zone_cost_r,poc_zone_stop_pct,poc_zone_dom_pct,sous_val_trades,sous_val_share_pct,sous_val_exp_r,sous_val_gross_r,sous_val_pf_r,sous_val_win_pct,sous_val_cost_r,sous_val_stop_pct,sous_val_dom_pct,sur_vah_trades,sur_vah_share_pct,sur_vah_exp_r,sur_vah_gross_r,sur_vah_pf_r,sur_vah_win_pct,sur_vah_cost_r,sur_vah_stop_pct,sur_vah_dom_pct,dans_valeur_trades,dans_valeur_share_pct,dans_valeur_exp_r,dans_valeur_gross_r,dans_valeur_pf_r,dans_valeur_win_pct,dans_valeur_cost_r,dans_valeur_stop_pct,dans_valeur_dom_pct,primary_trades,primary_exp_r,primary_gross_r,primary_pf_r,primary_win_pct,evaluable,primary_ignored,primary_swallowed_share_pct
4h_n5,2,fractal,-,0,1.5,3,2054,-0.1154,0.7922,36.5628,-72.5001,-70.0857,8376.5677,26.4323,-2.243,0.1346,2.1623,1.0464,0.2921,99.1237,3272,39.3709,2.4641,0,0.0000,,,,,,,,643,31.3048,-0.0788,0.0354,0.8367,38.1026,0.1142,2.5145,99.2224,85,4.1383,-0.4186,-0.2599,0.3320,22.3529,0.1587,1.7549,100.0000,312,15.1899,-0.1802,-0.0373,0.6643,36.8590,0.1430,2.0326,98.7179,289,14.0701,-0.1060,0.0258,0.7792,37.3702,0.1318,2.0298,98.2699,725,35.2970,-0.0882,0.0592,0.8142,36.4138,0.1474,2.0064,99.4483,379,-0.1673,-0.0254,0.6756,36.9393,1,279,42.4012
4h_n5,2,fractal,-,0,1.5,4,1839,-0.0971,0.7849,36.9766,-61.9407,-59.8429,6086.0201,30.9853,-1.982,0.1007,2.9078,0.9368,0.1631,99.8912,3818,39.3709,2.4641,0,0.0000,,,,,,,,592,32.1914,-0.1000,-0.0147,0.7628,36.8243,0.0854,3.3823,100.0000,68,3.6977,-0.3205,-0.2002,0.3914,22.0588,0.1203,2.3188,100.0000,286,15.5519,-0.1479,-0.0402,0.6751,37.0629,0.1077,2.7062,99.6503,258,14.0294,-0.0458,0.0541,0.8822,41.4729,0.1000,2.6906,99.6124,635,34.5296,-0.0683,0.0416,0.8303,36.8504,0.1099,2.7076,100.0000,350,-0.1480,-0.0403,0.6680,37.7143,1,308,46.8085
4h_n5,2,fractal,-,0,2,3,1944,-0.1085,0.8103,34.8765,-69.5097,-66.0907,8325.9176,28.9779,-1.86,0.1340,2.1750,0.9903,0.3086,99.1255,3560,39.3709,2.4641,0,0.0000,,,,,,,,628,32.3045,-0.0937,0.0202,0.8146,35.6688,0.1139,2.5252,99.2038,74,3.8066,-0.3815,-0.2210,0.4006,21.6216,0.1605,1.7635,100.0000,303,15.5864,-0.1534,-0.0108,0.7179,35.6436,0.1426,2.0252,98.6799,271,13.9403,-0.0842,0.0477,0.8283,37.2694,0.1318,2.0344,98.1550,668,34.3621,-0.0817,0.0653,0.8346,34.2814,0.1470,2.0164,99.5509,372,-0.1451,-0.0031,0.7240,35.7527,1,286,43.4650
4h_n5,2,fractal,-,0,2,4,1761,-0.0941,0.7979,35.8887,-60.4583,-57.3023,6053.4014,32.9777,-1.748,0.1005,2.9154,0.8971,0.1704,99.8864,4037,39.3709,2.4641,0,0.0000,,,,,,,,571,32.4248,-0.0879,-0.0021,0.7945,36.6025,0.0858,3.3704,100.0000,65,3.6911,-0.2667,-0.1449,0.4895,21.5385,0.1218,2.2923,100.0000,277,15.7297,-0.1705,-0.0639,0.6394,35.0181,0.1066,2.7370,99.6390,244,13.8558,-0.0580,0.0425,0.8585,39.7541,0.1005,2.6964,99.5902,604,34.2987,-0.0608,0.0486,0.8516,35.5960,0.1094,2.7226,100.0000,343,-0.1471,-0.0390,0.6793,37.0262,1,315,47.8723
4h_n5,2,fractal,-,0,3,3,1850,-0.0924,0.8412,33.5135,-65.0253,-58.9958,8618.3962,31.5043,-1.396,0.1341,2.1727,0.9424,0.2703,99.0811,3832,39.3709,2.4641,0,0.0000,,,,,,,,601,32.4865,-0.0586,0.0560,0.8861,35.2745,0.1146,2.4993,99.1681,70,3.7838,-0.3697,-0.2069,0.4315,20.0000,0.1628,1.7496,100.0000,289,15.6216,-0.1820,-0.0403,0.6807,32.5260,0.1416,2.0400,98.6159,252,13.6216,-0.1044,0.0278,0.7988,35.3175,0.1322,2.0413,98.0159,638,34.4865,-0.0486,0.0981,0.9034,33.0721,0.1467,2.0236,99.5298,362,-0.1464,-0.0035,0.7323,34.2541,1,296,44.9848
4h_n5,2,fractal,-,0,3,4,1690,-0.0861,0.8220,34.7337,-57.6838,-52.7687,6221.0472,34.8973,-1.411,0.1012,2.8849,0.8609,0.1183,99.8817,4249,39.3709,2.4641,0,0.0000,,,,,,,,540,31.9527,-0.1021,-0.0159,0.7681,35.3704,0.0862,3.3509,100.0000,59,3.4911,-0.3528,-0.2334,0.4074,15.2542,0.1194,2.2741,100.0000,263,15.5621,-0.1205,-0.0127,0.7492,34.2205,0.1079,2.7013,99.6198,238,14.0828,-0.0877,0.0131,0.7923,38.2353,0.1008,2.6875,99.5798,590,34.9112,-0.0288,0.0814,0.9300,34.9153,0.1103,2.6811,100.0000,337,-0.1350,-0.0267,0.7120,35.6083,1,321,48.7842
4h_n5,2,fractal,-,0.1,1.5,3,2219,-0.1215,0.7857,36.0973,-76.4606,-74.6352,8285.9717,29.8615,-2.413,0.1326,2.2028,1.1304,0.2704,99.1888,4357,39.3709,2.4641,0,0.0000,,,,,,,,718,32.3569,-0.0673,0.0464,0.8609,38.9972,0.1137,2.5268,99.3036,88,3.9658,-0.4087,-0.2560,0.3679,22.7273,0.1526,1.8371,100.0000,350,15.7729,-0.1649,-0.0279,0.6935,35.4286,0.1370,2.1785,98.8571,302,13.6097,-0.1311,-0.0016,0.7375,36.4238,0.1295,2.0891,98.3444,761,34.2947,-0.1157,0.0316,0.7682,35.0854,0.1473,1.9957,99.4744,398,-0.1668,-0.0263,0.6870,36.1809,1,377,48.6452
4h_n5,2,fractal,-,0.1,1.5,4,1957,-0.1025,0.7785,36.3822,-65.8111,-64.0498,6039.1467,34.6008,-2.129,0.0992,2.9667,0.9969,0.2555,99.8978,5014,39.3709,2.4641,0,0.0000,,,,,,,,653,33.3674,-0.0856,-0.0006,0.7963,38.4380,0.0850,3.4062,100.0000,71,3.6280,-0.3294,-0.2148,0.3933,22.5352,0.1146,2.4385,100.0000,315,16.0961,-0.1347,-0.0319,0.7057,35.5556,0.1028,2.9229,99.6825,265,13.5411,-0.0841,0.0149,0.8003,38.1132,0.0990,2.7203,99.6226,653,33.3674,-0.0866,0.0234,0.7950,35.5283,0.1100,2.7057,100.0000,359,-0.1420,-0.0358,0.6926,36.7688,1,416,53.6774
4h_n5,2,fractal,-,0.1,2,3,2081,-0.1154,0.8026,34.2143,-74.1146,-70.7508,8192.2701,32.5955,-2.002,0.1319,2.2199,1.0601,0.2883,99.1831,4716,39.3709,2.4641,0,0.0000,,,,,,,,695,33.3974,-0.0890,0.0244,0.8252,36.4029,0.1134,2.5437,99.2806,77,3.7001,-0.4046,-0.2506,0.4111,20.7792,0.1540,1.8527,100.0000,335,16.0980,-0.1370,-0.0001,0.7507,34.0299,0.1369,2.1719,98.8060,282,13.5512,-0.0941,0.0351,0.8143,36.1702,0.1292,2.0867,98.2270,692,33.2532,-0.1079,0.0389,0.7914,32.8035,0.1469,2.0129,99.5665,386,-0.1314,0.0086,0.7571,34.9741,1,389,50.1935
4h_n5,2,fractal,-,0.1,2,4,1848,-0.1025,0.7893,35.2273,-65.2593,-62.1271,6021.1475,36.8307,-1.921,0.0992,2.9791,0.9414,0.2706,99.8918,5316,39.3709,2.4641,0,0.0000,,,,,,,,628,33.9827,-0.0661,0.0192,0.8440,38.3758,0.0853,3.4000,100.0000,65,3.5173,-0.2741,-0.1574,0.4951,23.0769,0.1167,2.4222,100.0000,298,16.1255,-0.1509,-0.0486,0.6811,33.5570,0.1023,2.9672,99.6644,245,13.2576,-0.1318,-0.0328,0.7113,35.5102,0.0990,2.7417,99.5918,612,33.1169,-0.0864,0.0236,0.7991,33.9869,0.1100,2.7074,100.0000,347,-0.1523,-0.0455,0.6846,35.4467,1,428,55.2258
4h_n5,2,fractal,-,0.1,3,3,1948,-0.1071,0.8275,32.7515,-72.1191,-66.0481,8514.3502,35.4062,-1.622,0.1324,2.2183,0.9924,0.3080,99.1273,5074,39.3709,2.4641,0,0.0000,,,,,,,,661,33.9322,-0.0631,0.0507,0.8782,36.0061,0.1139,2.5277,99.2436,70,3.5934,-0.3843,-0.2273,0.4480,20.0000,0.1569,1.8481,100.0000,314,16.1191,-0.1436,-0.0068,0.7469,31.5287,0.1368,2.1950,98.7261,260,13.3470,-0.1428,-0.0127,0.7386,33.0769,0.1300,2.0948,98.0769,643,33.0082,-0.0898,0.0577,0.8314,31.2597,0.1476,2.0019,99.5334,373,-0.1404,0.0005,0.7528,32.9759,1,402,51.8710
4h_n5,2,fractal,-,0.1,3,4,1758,-0.0985,0.8053,33.9590,-64.4393,-58.9143,6047.7258,38.9855,-1.606,0.0998,2.9500,0.8956,0.2275,99.8862,5588,39.3709,2.4641,0,0.0000,,,,,,,,589,33.5040,-0.0784,0.0068,0.8201,37.3514,0.0852,3.3931,100.0000,58,3.2992,-0.3635,-0.2486,0.4047,17.2414,0.1149,2.3699,100.0000,285,16.2116,-0.0751,0.0287,0.8421,33.6842,0.1038,2.9159,99.6491,235,13.3675,-0.1793,-0.0799,0.6249,32.7660,0.0994,2.7391,99.5745,591,33.6177,-0.0719,0.0392,0.8360,32.8257,0.1110,2.6656,100.0000,343,-0.1061,0.0009,0.7822,34.6939,1,432,55.7419
4h_n5,2,atr,2,0,1.5,3,1649,-0.1145,0.8100,35.2335,-66.1504,-61.7964,7734.8749,23.0894,-1.906,0.1334,2.1919,0.8400,0.3032,98.7871,2070,40.4223,2.0897,0,0.0000,,,,,,,,507,30.7459,-0.0880,0.0304,0.8275,37.0809,0.1184,2.4380,99.2110,51,3.0928,-0.3975,-0.2641,0.3708,21.5686,0.1334,2.0591,98.0392,250,15.1607,-0.2068,-0.0645,0.6358,32.8000,0.1423,2.0991,98.8000,257,15.5852,-0.1599,-0.0187,0.7017,33.8521,0.1413,1.9712,97.6654,584,35.4154,-0.0532,0.0858,0.8872,36.4726,0.1390,2.1268,98.9726,317,-0.1913,-0.0428,0.6672,35.6467,1,206,39.3881
4h_n5,2,atr,2,0,1.5,4,1466,-0.0946,0.8081,35.6071,-55.7108,-50.7762,5529.5701,28.3673,-1.659,0.0999,2.9305,0.7468,0.1364,99.7954,2555,40.4223,2.0897,0,0.0000,,,,,,,,460,31.3779,-0.0835,0.0052,0.8094,37.1739,0.0888,3.2746,100.0000,45,3.0696,-0.4386,-0.3386,0.2179,15.5556,0.1000,2.6999,100.0000,223,15.2115,-0.1369,-0.0299,0.7073,34.0807,0.1070,2.8401,100.0000,230,15.6889,-0.1140,-0.0098,0.7475,36.0870,0.1042,2.6682,99.5652,508,34.6521,-0.0467,0.0582,0.8853,36.4173,0.1049,2.7978,99.6063,283,-0.1456,-0.0351,0.7002,37.1025,1,240,45.8891
4h_n5,2,atr,2,0,2,3,1562,-0.1183,0.8097,32.5864,-65.1556,-61.1561,7276.8078,25.7323,-1.748,0.1333,2.1881,0.7957,0.3201,98.7836,2302,40.4223,2.0897,0,0.0000,,,,,,,,495,31.6901,-0.1255,-0.0069,0.7686,33.5354,0.1186,2.4342,99.1919,47,3.0090,-0.4646,-0.3321,0.2950,17.0213,0.1325,2.0650,97.8723,243,15.5570,-0.2141,-0.0705,0.6390,29.2181,0.1436,2.1007,98.7654,246,15.7490,-0.1190,0.0219,0.7796,32.9268,0.1408,1.9809,97.5610,531,33.9949,-0.0367,0.1024,0.9259,34.4633,0.1390,2.1055,99.0584,309,-0.1678,-0.0192,0.7148,33.3333,1,214,40.9178
4h_n5,2,atr,2,0,2,4,1411,-0.0914,0.8198,34.3728,-54.3922,-48.4520,5463.9050,30.3034,-1.452,0.0996,2.9435,0.7188,0.1417,99.7874,2730,40.4223,2.0897,0,0.0000,,,,,,,,454,32.1758,-0.0729,0.0158,0.8354,36.5639,0.0886,3.2847,100.0000,42,2.9766,-0.4421,-0.3407,0.2205,16.6667,0.1014,2.6878,100.0000,219,15.5209,-0.1289,-0.0234,0.7288,32.8767,0.1055,2.8527,100.0000,218,15.4500,-0.1076,-0.0031,0.7626,34.4037,0.1045,2.6672,99.5413,478,33.8767,-0.0537,0.0514,0.8757,34.5188,0.1051,2.8095,99.5816,281,-0.1397,-0.0291,0.7148,36.2989,1,242,46.2715
4h_n5,2,atr,2,0,3,3,1480,-0.1143,0.8255,30.8108,-63.2459,-58.1608,7318.4792,28.3024,-1.462,0.1328,2.1865,0.7539,0.2027,98.7162,2535,40.4223,2.0897,0,0.0000,,,,,,,,482,32.5676,-0.1197,-0.0008,0.7827,32.7801,0.1189,2.4332,99.1701,43,2.9054,-0.4764,-0.3433,0.3036,16.2791,0.1332,2.0780,97.6744,232,15.6757,-0.1979,-0.0576,0.6760,27.1552,0.1404,2.1315,98.7069,227,15.3378,-0.1411,0.0015,0.7443,30.3965,0.1426,1.9573,97.3568,496,33.5135,-0.0261,0.1121,0.9495,32.0565,0.1382,2.0869,98.9919,301,-0.1543,-0.0065,0.7428,31.8937,1,222,42.4474
4h_n5,2,atr,2,0,3,4,1356,-0.1062,0.8001,33.1121,-57.2523,-52.2616,5130.4361,32.1585,-1.508,0.0997,2.9215,0.6908,0.0737,99.7788,2882,40.4223,2.0897,0,0.0000,,,,,,,,432,31.8584,-0.0800,0.0088,0.8245,36.1111,0.0888,3.2837,100.0000,39,2.8761,-0.4016,-0.3007,0.3117,15.3846,0.1009,2.7216,100.0000,214,15.7817,-0.1274,-0.0215,0.7443,31.7757,0.1059,2.8190,100.0000,211,15.5605,-0.1485,-0.0437,0.6844,32.7014,0.1048,2.6443,99.5261,460,33.9233,-0.0764,0.0281,0.8291,32.6087,0.1045,2.7731,99.5652,280,-0.1421,-0.0320,0.7176,35.0000,1,243,46.4627
4h_n5,2,atr,2,0.1,1.5,3,1822,-0.1193,0.8012,34.6323,-70.5396,-66.9162,7809.6612,25.7419,-2.088,0.1330,2.2117,0.9282,0.4391,98.8474,2725,40.4223,2.0897,0,0.0000,,,,,,,,564,30.9550,-0.0850,0.0332,0.8355,37.0567,0.1182,2.4583,99.2908,57,3.1284,-0.3691,-0.2371,0.4069,22.8070,0.1319,2.1187,98.2456,280,15.3677,-0.1883,-0.0511,0.6668,32.5000,0.1372,2.1922,98.9286,277,15.2031,-0.1744,-0.0352,0.6783,32.8520,0.1391,2.0148,97.4729,644,35.3458,-0.0735,0.0680,0.8481,35.2484,0.1415,2.0972,99.0683,342,-0.1970,-0.0499,0.6641,35.3801,1,269,44.0262
4h_n5,2,atr,2,0.1,1.5,4,1606,-0.1032,0.7885,34.8692,-60.2918,-57.0352,5481.7974,31.2296,-1.879,0.0995,2.9494,0.8181,0.2491,99.8132,3291,40.4223,2.0897,0,0.0000,,,,,,,,509,31.6936,-0.0787,0.0096,0.8194,37.1316,0.0882,3.3125,100.0000,50,3.1133,-0.3868,-0.2876,0.2955,18.0000,0.0992,2.7937,100.0000,252,15.6912,-0.1378,-0.0356,0.7086,32.9365,0.1023,2.9635,100.0000,243,15.1308,-0.1444,-0.0412,0.6887,34.1564,0.1032,2.6993,99.5885,552,34.3711,-0.0661,0.0411,0.8437,35.5072,0.1071,2.7325,99.6377,300,-0.1690,-0.0594,0.6664,36.3333,1,311,50.9002
4h_n5,2,atr,2,0.1,2,3,1716,-0.1195,0.8039,32.1678,-68.5770,-64.9693,7325.5869,28.6314,-1.844,0.1329,2.2054,0.8742,0.4662,98.8345,3014,40.4223,2.0897,0,0.0000,,,,,,,,547,31.8765,-0.1119,0.0061,0.7936,33.8208,0.1180,2.4620,99.2687,52,3.0303,-0.3942,-0.2628,0.3811,19.2308,0.1315,2.1295,98.0769,271,15.7925,-0.1985,-0.0609,0.6635,28.7823,0.1376,2.1911,98.8930,263,15.3263,-0.1400,-0.0017,0.7451,32.3194,0.1383,2.0331,97.3384,583,33.9744,-0.0561,0.0864,0.8901,33.2762,0.1424,2.0557,99.1424,330,-0.1755,-0.0288,0.7081,33.6364,1,281,45.9902
4h_n5,2,atr,2,0.1,2,4,1529,-0.1020,0.7967,33.8129,-59.0086,-54.9786,5336.7151,33.4073,-1.68,0.0994,2.9684,0.7789,0.2616,99.8038,3523,40.4223,2.0897,0,0.0000,,,,,,,,498,32.5703,-0.0848,0.0033,0.8086,36.5462,0.0881,3.3278,100.0000,46,3.0085,-0.3957,-0.2952,0.2948,17.3913,0.1005,2.8014,100.0000,245,16.0235,-0.1505,-0.0488,0.6928,31.0204,0.1017,2.9822,100.0000,228,14.9117,-0.1200,-0.0161,0.7404,33.3333,0.1039,2.6950,99.5614,512,33.4859,-0.0611,0.0462,0.8634,34.1797,0.1073,2.7491,99.6094,295,-0.1497,-0.0400,0.7068,35.9322,1,316,51.7185
4h_n5,2,atr,2,0.1,3,3,1603,-0.1189,0.8148,30.5677,-66.8486,-62.4635,7241.3575,31.6528,-1.576,0.1327,2.2068,0.8166,0.4367,98.6900,3327,40.4223,2.0897,0,0.0000,,,,,,,,527,32.8759,-0.1233,-0.0051,0.7767,33.2068,0.1183,2.4658,99.0512,46,2.8696,-0.4190,-0.2855,0.3822,17.3913,0.1335,2.1269,97.8261,257,16.0324,-0.1929,-0.0565,0.6854,26.4591,0.1364,2.2132,98.8327,239,14.9095,-0.1649,-0.0249,0.7062,30.1255,0.1400,2.0179,97.0711,534,33.3125,-0.0326,0.1094,0.9389,31.2734,0.1419,2.0396,99.0637,317,-0.1624,-0.0159,0.7365,32.1767,1,294,48.1178
4h_n5,2,atr,2,0.1,3,4,1453,-0.1142,0.7825,32.8286,-60.7124,-57.2612,5051.9210,35.5872,-1.659,0.0996,2.9459,0.7402,0.2065,99.7935,3749,40.4223,2.0897,0,0.0000,,,,,,,,469,32.2780,-0.0881,0.0002,0.8069,36.2473,0.0882,3.3330,100.0000,41,2.8217,-0.3126,-0.2100,0.4529,19.5122,0.1027,2.7315,100.0000,238,16.3799,-0.1655,-0.0635,0.6803,29.4118,0.1020,2.9435,100.0000,219,15.0723,-0.1814,-0.0777,0.6163,31.9635,0.1037,2.6860,99.5434,486,33.4480,-0.0674,0.0399,0.8527,32.7160,0.1073,2.7088,99.5885,294,-0.1772,-0.0679,0.6639,34.3537,1,317,51.8822
4h_n5,3,fractal,-,0,1.5,3,1638,-0.1150,0.7959,35.7143,-63.1232,-61.7052,7170.0802,22.3580,-1.883,0.1341,2.1266,0.8344,0.3053,99.1453,1971,39.3709,2.4641,0,0.0000,,,,,,,,492,30.0366,-0.0976,0.0203,0.8128,36.3821,0.1179,2.3884,99.1870,55,3.3578,-0.3428,-0.2025,0.4306,23.6364,0.1402,1.8528,100.0000,271,16.5446,-0.1396,0.0026,0.7456,36.1624,0.1422,2.0378,99.2620,241,14.7131,-0.1038,0.0331,0.7920,36.0996,0.1368,1.9733,98.3402,579,35.3480,-0.1012,0.0412,0.7960,35.9240,0.1424,2.0354,99.3092,325,-0.1296,0.0149,0.7630,38.1538,1,194,37.3796
4h_n5,3,fractal,-,0,1.5,4,1459,-0.0963,0.7927,35.2296,-53.0401,-51.2633,5068.1766,27.8829,-1.674,0.1003,2.8326,0.7433,0.0000,99.8629,2429,39.3709,2.4641,0,0.0000,,,,,,,,453,31.0487,-0.0960,-0.0072,0.7883,35.5408,0.0888,3.1923,100.0000,46,3.1528,-0.2942,-0.1904,0.4158,23.9130,0.1038,2.4337,100.0000,245,16.7923,-0.1434,-0.0376,0.7082,32.2449,0.1058,2.7225,100.0000,211,14.4620,-0.0572,0.0443,0.8603,38.8626,0.1015,2.6525,99.5261,504,34.5442,-0.0720,0.0351,0.8324,35.9127,0.1071,2.6745,99.8016,291,-0.1155,-0.0080,0.7564,37.1134,1,228,43.9306
4h_n5,3,fractal,-,0,2,3,1547,-0.1118,0.8060,32.9670,-61.5335,-58.7712,6820.3761,25.1691,-1.609,0.1342,2.1291,0.7881,0.3232,99.1597,2205,39.3709,2.4641,0,0.0000,,,,,,,,481,31.0924,-0.1097,0.0083,0.8003,33.0561,0.1180,2.3920,99.1684,50,3.2321,-0.3096,-0.1702,0.4856,24.0000,0.1394,1.8847,100.0000,258,16.6774,-0.1274,0.0150,0.7791,31.7829,0.1424,2.0270,99.2248,220,14.2211,-0.1019,0.0353,0.8050,35.4545,0.1372,1.9767,98.6364,538,34.7770,-0.0917,0.0512,0.8249,33.2714,0.1430,2.0281,99.2565,311,-0.1218,0.0237,0.7875,35.3698,1,208,40.0771
4h_n5,3,fractal,-,0,2,4,1398,-0.0948,0.8060,33.8340,-52.1461,-49.3870,5062.7805,30.0500,-1.477,0.1007,2.8225,0.7122,0.0000,99.8569,2590,39.3709,2.4641,0,0.0000,,,,,,,,445,31.8312,-0.0971,-0.0080,0.7894,34.3820,0.0891,3.1705,100.0000,41,2.9328,-0.2380,-0.1315,0.5238,21.9512,0.1065,2.3861,100.0000,242,17.3104,-0.1822,-0.0760,0.6528,29.3388,0.1062,2.7127,100.0000,195,13.9485,-0.0173,0.0841,0.9589,39.4872,0.1014,2.6696,99.4872,475,33.9771,-0.0677,0.0404,0.8477,34.3158,0.1080,2.6527,99.7895,286,-0.1230,-0.0150,0.7523,35.3147,1,233,44.8940
4h_n5,3,fractal,-,0,3,3,1479,-0.1037,0.8291,30.9669,-59.7888,-54.8194,6937.0102,27.7935,-1.303,0.1349,2.1130,0.7534,0.3381,99.1886,2372,39.3709,2.4641,0,0.0000,,,,,,,,467,31.5754,-0.0957,0.0231,0.8307,31.4775,0.1188,2.3712,99.1435,44,2.9750,-0.3126,-0.1705,0.5153,18.1818,0.1421,1.8723,100.0000,253,17.1062,-0.1928,-0.0497,0.6897,28.0632,0.1432,2.0199,99.2095,204,13.7931,-0.1155,0.0219,0.7934,33.3333,0.1374,1.9880,99.0196,511,34.5504,-0.0443,0.0996,0.9173,32.0939,0.1439,1.9939,99.2172,305,-0.1633,-0.0168,0.7332,32.1311,1,214,41.2331
4h_n5,3,fractal,-,0,3,4,1333,-0.0969,0.8066,32.7832,-52.1566,-48.6739,4855.8658,32.1074,-1.339,0.1012,2.8052,0.6791,0.0000,99.8500,2744,39.3709,2.4641,0,0.0000,,,,,,,,419,31.4329,-0.1023,-0.0127,0.7843,34.1289,0.0896,3.1701,100.0000,37,2.7757,-0.3079,-0.2004,0.4362,16.2162,0.1075,2.4057,100.0000,229,17.1793,-0.1624,-0.0548,0.7035,27.9476,0.1077,2.6908,100.0000,190,14.2536,-0.0725,0.0293,0.8419,35.7895,0.1018,2.6745,99.4737,458,34.3586,-0.0523,0.0556,0.8838,34.0611,0.1079,2.6151,99.7817,281,-0.1602,-0.0519,0.6958,32.3843,1,238,45.8574
4h_n5,3,fractal,-,0.1,1.5,3,1790,-0.1117,0.8004,35.9218,-64.3874,-63.9580,7348.3251,25.4199,-1.904,0.1321,2.1756,0.9119,0.2235,99.2179,2657,39.3709,2.4641,0,0.0000,,,,,,,,557,31.1173,-0.0722,0.0447,0.8605,37.5224,0.1169,2.4427,99.2819,57,3.1844,-0.3366,-0.2040,0.4253,22.8070,0.1326,2.1425,100.0000,291,16.2570,-0.1344,0.0037,0.7544,36.0825,0.1382,2.1180,99.3127,257,14.3575,-0.1055,0.0285,0.7975,35.4086,0.1339,2.0092,98.4436,628,35.0838,-0.1183,0.0236,0.7703,35.8280,0.1420,2.0366,99.3631,341,-0.1299,0.0118,0.7673,37.2434,1,262,43.4494
4h_n5,3,fractal,-,0.1,1.5,4,1573,-0.0939,0.8023,35.4736,-54.3680,-53.0503,5306.8946,31.1993,-1.662,0.0990,2.8976,0.8013,0.0636,99.8729,3197,39.3709,2.4641,0,0.0000,,,,,,,,505,32.1043,-0.0675,0.0202,0.8496,36.8317,0.0877,3.2879,100.0000,47,2.9879,-0.3426,-0.2454,0.3322,21.2766,0.0971,2.9059,100.0000,261,16.5925,-0.1286,-0.0262,0.7362,33.7165,0.1025,2.8321,100.0000,223,14.1767,-0.0850,0.0155,0.8127,35.8744,0.1005,2.6487,99.5516,537,34.1386,-0.0838,0.0235,0.8121,36.1266,0.1073,2.6650,99.8138,306,-0.1249,-0.0191,0.7466,35.6209,1,298,49.3377
4h_n5,3,fractal,-,0.1,2,3,1673,-0.1066,0.8162,32.9348,-62.6075,-60.0110,7118.8928,28.4152,-1.571,0.1322,2.1801,0.8523,0.2391,99.2230,2934,39.3709,2.4641,0,0.0000,,,,,,,,540,32.2773,-0.0807,0.0364,0.8525,33.8889,0.1171,2.4519,99.2593,53,3.1680,-0.3034,-0.1719,0.4712,22.6415,0.1315,2.1857,100.0000,274,16.3778,-0.1143,0.0237,0.8004,32.4818,0.1381,2.1059,99.2701,232,13.8673,-0.0864,0.0474,0.8434,34.4828,0.1338,2.0126,98.7069,574,34.3096,-0.1173,0.0258,0.7851,32.5784,0.1432,2.0269,99.3031,324,-0.1142,0.0284,0.8050,34.2593,1,279,46.2687
4h_n5,3,fractal,-,0.1,2,4,1490,-0.0865,0.8256,34.0268,-51.1044,-48.5275,5350.6983,33.5697,-1.358,0.0993,2.8946,0.7590,0.0671,99.8658,3408,39.3709,2.4641,0,0.0000,,,,,,,,493,33.0872,-0.0709,0.0167,0.8453,35.0913,0.0877,3.2821,100.0000,43,2.8859,-0.3013,-0.2021,0.3970,18.6047,0.0992,2.8952,100.0000,252,16.9128,-0.1651,-0.0619,0.6810,30.9524,0.1032,2.8282,100.0000,202,13.5570,-0.0549,0.0469,0.8840,35.6436,0.1018,2.6422,99.5050,500,33.5570,-0.0565,0.0515,0.8760,35.2000,0.1080,2.6479,99.8000,296,-0.1394,-0.0327,0.7333,33.4459,1,308,50.9934
4h_n5,3,fractal,-,0.1,3,3,1572,-0.1016,0.8387,30.6616,-61.2979,-56.3795,7336.9352,31.4942,-1.283,0.1331,2.1634,0.8008,0.2545,99.2366,3181,39.3709,2.4641,0,0.0000,,,,,,,,522,33.2061,-0.0709,0.0466,0.8742,31.9923,0.1175,2.4415,99.2337,47,2.9898,-0.3021,-0.1693,0.5044,19.1489,0.1328,2.2155,100.0000,262,16.6667,-0.1941,-0.0541,0.6890,27.8626,0.1399,2.0807,99.2366,210,13.3588,-0.1211,0.0136,0.7971,31.4286,0.1347,2.0199,99.0476,531,33.7786,-0.0608,0.0836,0.8906,31.4501,0.1444,1.9829,99.2467,312,-0.1757,-0.0318,0.7238,29.8077,1,291,48.2587
