n_5m,n_1h,atr_mult,buffer,r_target,min_stop_atr,trades,expectancy_r,profit_factor,win_rate_pct,max_drawdown_pct,net_return_pct,fees_paid,exposure_pct,sharpe_annualized,avg_cost_r,avg_stop_pct,trades_per_day,capped_share_pct,skipped_min_stop,ignored_in_position,pct_time_neutral_1h,h1_state_changes_per_week
2,8,2,0.1,2,0,2059,-0.3718,0.4662,25.3521,-97.1889,-97.1739,5507.7566,11.8510,-6.27,0.2623,1.3848,1.0489,14.1331,0,1487,39.1961,6.2725
2,8,2,0.1,2,0.5,2059,-0.3718,0.4662,25.3521,-97.1889,-97.1739,5507.7566,11.8510,-6.27,0.2623,1.3848,1.0489,14.1331,0,1487,39.1961,6.2725
2,8,2,0.1,3,0,1980,-0.3808,0.4692,22.8788,-97.0022,-96.9811,5398.9598,12.5946,-5.718,0.2666,1.3602,1.0087,14.5960,0,1603,39.1961,6.2725
2,8,2,0.1,3,0.5,1980,-0.3808,0.4692,22.8788,-97.0022,-96.9811,5398.9598,12.5946,-5.718,0.2666,1.3602,1.0087,14.5960,0,1603,39.1961,6.2725
2,8,3,0,1.5,0,1294,-0.2265,0.5735,30.3709,-75.9017,-75.8593,5279.6782,11.0124,-3.506,0.1855,2.0584,0.6592,6.0278,0,1230,40.5700,4.5680
2,8,3,0,1.5,0.5,1294,-0.2265,0.5735,30.3709,-75.9017,-75.8593,5279.6782,11.0124,-3.506,0.1855,2.0584,0.6592,6.0278,0,1230,40.5700,4.5680
2,8,3,0,2,0,1235,-0.2271,0.5956,27.8543,-74.2224,-74.1770,5279.1273,11.2827,-3.142,0.1884,2.0086,0.6291,6.2348,0,1296,40.5700,4.5680
2,8,3,0,2,0.5,1235,-0.2271,0.5956,27.8543,-74.2224,-74.1770,5279.1273,11.2827,-3.142,0.1884,2.0086,0.6291,6.2348,0,1296,40.5700,4.5680
2,8,3,0,3,0,1179,-0.2206,0.6225,25.6149,-71.5320,-71.2825,5326.2203,11.7633,-2.579,0.1929,1.9231,0.6006,6.4461,0,1366,40.5700,4.5680
2,8,3,0,3,0.5,1179,-0.2206,0.6225,25.6149,-71.5320,-71.2825,5326.2203,11.7633,-2.579,0.1929,1.9231,0.6006,6.4461,0,1366,40.5700,4.5680
2,8,3,0.1,1.5,0,1219,-0.2299,0.5768,30.1887,-74.4976,-74.4527,5025.2821,10.9404,-3.467,0.1829,2.0766,0.6210,5.4963,0,1098,40.5700,4.5680
2,8,3,0.1,1.5,0.5,1219,-0.2299,0.5768,30.1887,-74.4976,-74.4527,5025.2821,10.9404,-3.467,0.1829,2.0766,0.6210,5.4963,0,1098,40.5700,4.5680
2,8,3,0.1,2,0,1167,-0.2300,0.5936,27.8492,-72.9219,-72.8742,5018.2048,11.3151,-3.087,0.1863,2.0161,0.5945,5.7412,0,1163,40.5700,4.5680
2,8,3,0.1,2,0.5,1167,-0.2300,0.5936,27.8492,-72.9219,-72.8742,5018.2048,11.3151,-3.087,0.1863,2.0161,0.5945,5.7412,0,1163,40.5700,4.5680
2,8,3,0.1,3,0,1117,-0.2125,0.6354,25.8729,-68.3925,-68.2871,5178.5830,11.7978,-2.407,0.1907,1.9292,0.5690,5.9982,0,1226,40.5700,4.5680
2,8,3,0.1,3,0.5,1117,-0.2125,0.6354,25.8729,-68.3925,-68.2871,5178.5830,11.7978,-2.407,0.1907,1.9292,0.5690,5.9982,0,1226,40.5700,4.5680
