n_5m,n_1h,atr_mult,buffer,r_target,min_stop_atr,trades,expectancy_r,profit_factor,win_rate_pct,max_drawdown_pct,net_return_pct,fees_paid,exposure_pct,sharpe_annualized,avg_cost_r,avg_stop_pct,trades_per_day,capped_share_pct,skipped_min_stop,ignored_in_position,pct_time_neutral_1h,h1_state_changes_per_week
2,8,1.5,0.1,2,0,1949,-0.6941,0.4058,24.2175,-98.3578,-98.3578,8915.5585,12.2416,-9.172,0.6267,0.5686,1.4577,59.2612,0,1334,39.4970,5.9686
2,8,1.5,0.1,2,0.5,1949,-0.6941,0.4058,24.2175,-98.3578,-98.3578,8915.5585,12.2416,-9.172,0.6267,0.5686,1.4577,59.2612,0,1334,39.4970,5.9686
2,8,1.5,0.1,3,0,1856,-0.7156,0.4016,20.7435,-98.1445,-98.1445,8431.1770,13.5189,-8.608,0.6336,0.5577,1.3882,60.1293,0,1483,39.4970,5.9686
2,8,1.5,0.1,3,0.5,1856,-0.7156,0.4016,20.7435,-98.1445,-98.1445,8431.1770,13.5189,-8.608,0.6336,0.5577,1.3882,60.1293,0,1483,39.4970,5.9686
2,8,2,0,1.5,0,1624,-0.6109,0.3459,26.9704,-96.3298,-96.2843,7533.4410,10.5994,-9.117,0.5308,0.6992,1.2147,48.2759,0,1241,40.2107,5.8639
2,8,2,0,1.5,0.5,1624,-0.6109,0.3459,26.9704,-96.3298,-96.2843,7533.4410,10.5994,-9.117,0.5308,0.6992,1.2147,48.2759,0,1241,40.2107,5.8639
2,8,2,0,2,0,1563,-0.6280,0.3641,23.4805,-96.2480,-96.1509,7430.3202,11.3487,-8.606,0.5357,0.6800,1.1690,48.8164,0,1338,40.2107,5.8639
2,8,2,0,2,0.5,1563,-0.6280,0.3641,23.4805,-96.2480,-96.1509,7430.3202,11.3487,-8.606,0.5357,0.6800,1.1690,48.8164,0,1338,40.2107,5.8639
2,8,2,0,3,0,1502,-0.6420,0.3711,20.9055,-95.8554,-95.7706,7366.0766,12.1440,-7.958,0.5446,0.6632,1.1234,49.6671,0,1430,40.2107,5.8639
2,8,2,0,3,0.5,1502,-0.6420,0.3711,20.9055,-95.8554,-95.7706,7366.0766,12.1440,-7.958,0.5446,0.6632,1.1234,49.6671,0,1430,40.2107,5.8639
2,8,2,0.1,1.5,0,1547,-0.6066,0.3516,26.7615,-95.9854,-95.9065,7362.5984,10.6392,-8.771,0.5137,0.7190,1.1571,46.6710,0,1126,40.2107,5.8639
2,8,2,0.1,1.5,0.5,1547,-0.6066,0.3516,26.7615,-95.9854,-95.9065,7362.5984,10.6392,-8.771,0.5137,0.7190,1.1571,46.6710,0,1126,40.2107,5.8639
2,8,2,0.1,2,0,1488,-0.6191,0.3715,23.3871,-95.7920,-95.6319,7289.6864,11.2152,-8.254,0.5203,0.6985,1.1129,47.5134,0,1208,40.2107,5.8639
2,8,2,0.1,2,0.5,1488,-0.6191,0.3715,23.3871,-95.7920,-95.6319,7289.6864,11.2152,-8.254,0.5203,0.6985,1.1129,47.5134,0,1208,40.2107,5.8639
